transaction_id,user_id,cohort_group,transaction_date,mrr_amount,event_type
TXN-1316-07,USER-1316,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1316-08,USER-1316,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1317-06,USER-1317,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1317-07,USER-1317,2025-06,2025-07-30,1298.7,Tier Upgrade
TXN-1317-08,USER-1317,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1317-09,USER-1317,2025-06,2025-09-28,999.0,Standard Renewal
TXN-1317-10,USER-1317,2025-06,2025-10-28,699.3,Contraction
TXN-1317-11,USER-1317,2025-06,2025-11-27,999.0,Standard Renewal
TXN-1318-06,USER-1318,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1318-07,USER-1318,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1319-07,USER-1319,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1319-08,USER-1319,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1320-07,USER-1320,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1320-08,USER-1320,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1320-09,USER-1320,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1320-10,USER-1320,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1320-11,USER-1320,2025-07,2025-11-27,999.0,Standard Renewal
TXN-1321-04,USER-1321,2025-05,2025-05-01,699.3,Contraction
TXN-1321-05,USER-1321,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1321-06,USER-1321,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1321-07,USER-1321,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1321-08,USER-1321,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1321-09,USER-1321,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1322-02,USER-1322,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1322-03,USER-1322,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1322-04,USER-1322,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1322-05,USER-1322,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1322-06,USER-1322,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1322-07,USER-1322,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1322-08,USER-1322,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1323-06,USER-1323,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1323-07,USER-1323,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1323-08,USER-1323,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1324-06,USER-1324,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1324-07,USER-1324,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1324-08,USER-1324,2025-06,2025-08-29,999.0,Standard Renewal
TXN-1325-01,USER-1325,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1325-02,USER-1325,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1325-03,USER-1325,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1325-04,USER-1325,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1325-05,USER-1325,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1326-09,USER-1326,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1327-00,USER-1327,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1327-01,USER-1327,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1327-02,USER-1327,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1327-03,USER-1327,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1327-04,USER-1327,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1328-05,USER-1328,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1328-06,USER-1328,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1328-07,USER-1328,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1328-08,USER-1328,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1328-09,USER-1328,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1328-10,USER-1328,2025-05,2025-10-28,419.3,Contraction
TXN-1328-11,USER-1328,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1329-06,USER-1329,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1329-07,USER-1329,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1329-08,USER-1329,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1329-09,USER-1329,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1329-10,USER-1329,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1329-11,USER-1329,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1330-11,USER-1330,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1331-09,USER-1331,2025-09,2025-09-28,388.7,Tier Upgrade
TXN-1331-10,USER-1331,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1331-11,USER-1331,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1332-04,USER-1332,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1332-05,USER-1332,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1332-06,USER-1332,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1332-07,USER-1332,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1332-08,USER-1332,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1332-09,USER-1332,2025-05,2025-09-28,1298.7,Tier Upgrade
TXN-1332-10,USER-1332,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1332-11,USER-1332,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1333-09,USER-1333,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1333-10,USER-1333,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1333-11,USER-1333,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1334-10,USER-1334,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1334-11,USER-1334,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1335-03,USER-1335,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1335-04,USER-1335,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1335-05,USER-1335,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1335-06,USER-1335,2025-04,2025-06-30,209.3,Contraction
TXN-1335-07,USER-1335,2025-04,2025-07-30,209.3,Contraction
TXN-1335-08,USER-1335,2025-04,2025-08-29,388.7,Tier Upgrade
TXN-1335-09,USER-1335,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1335-10,USER-1335,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1335-11,USER-1335,2025-04,2025-11-27,388.7,Tier Upgrade
TXN-1336-03,USER-1336,2025-04,2025-04-01,778.7,Tier Upgrade
TXN-1337-11,USER-1337,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1338-08,USER-1338,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1338-09,USER-1338,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1338-10,USER-1338,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1338-11,USER-1338,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1339-09,USER-1339,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1339-10,USER-1339,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1339-11,USER-1339,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1340-09,USER-1340,2025-09,2025-09-28,1298.7,Tier Upgrade
TXN-1340-10,USER-1340,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1340-11,USER-1340,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1341-08,USER-1341,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1342-02,USER-1342,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1342-03,USER-1342,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1342-04,USER-1342,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1342-05,USER-1342,2025-03,2025-05-31,209.3,Contraction
TXN-1343-10,USER-1343,2025-10,2025-10-28,999.0,Standard Renewal
TXN-1343-11,USER-1343,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1344-11,USER-1344,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1345-07,USER-1345,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1345-08,USER-1345,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1345-09,USER-1345,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1345-10,USER-1345,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1345-11,USER-1345,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1346-02,USER-1346,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1346-03,USER-1346,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1346-04,USER-1346,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1346-05,USER-1346,2025-03,2025-05-31,999.0,Standard Renewal
TXN-1346-06,USER-1346,2025-03,2025-06-30,999.0,Standard Renewal
TXN-1346-07,USER-1346,2025-03,2025-07-30,999.0,Standard Renewal
TXN-1347-02,USER-1347,2025-03,2025-03-02,1298.7,Tier Upgrade
TXN-1347-03,USER-1347,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1347-04,USER-1347,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1348-05,USER-1348,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1348-06,USER-1348,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1349-06,USER-1349,2025-06,2025-06-30,419.3,Contraction
TXN-1349-07,USER-1349,2025-06,2025-07-30,419.3,Contraction
TXN-1349-08,USER-1349,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1349-09,USER-1349,2025-06,2025-09-28,599.0,Standard Renewal
TXN-1349-10,USER-1349,2025-06,2025-10-28,599.0,Standard Renewal
TXN-1349-11,USER-1349,2025-06,2025-11-27,599.0,Standard Renewal
TXN-1350-04,USER-1350,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1350-05,USER-1350,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1350-06,USER-1350,2025-05,2025-06-30,419.3,Contraction
TXN-1350-07,USER-1350,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1350-08,USER-1350,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1350-09,USER-1350,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1350-10,USER-1350,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1350-11,USER-1350,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1351-11,USER-1351,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1352-11,USER-1352,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1353-02,USER-1353,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1353-03,USER-1353,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1353-04,USER-1353,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1353-05,USER-1353,2025-03,2025-05-31,999.0,Standard Renewal
TXN-1353-06,USER-1353,2025-03,2025-06-30,999.0,Standard Renewal
TXN-1353-07,USER-1353,2025-03,2025-07-30,999.0,Standard Renewal
TXN-1353-08,USER-1353,2025-03,2025-08-29,999.0,Standard Renewal
TXN-1354-05,USER-1354,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1354-06,USER-1354,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1354-07,USER-1354,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1354-08,USER-1354,2025-05,2025-08-29,209.3,Contraction
TXN-1355-01,USER-1355,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1355-02,USER-1355,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1355-03,USER-1355,2025-01,2025-04-01,1298.7,Tier Upgrade
TXN-1356-11,USER-1356,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1357-09,USER-1357,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1357-10,USER-1357,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1357-11,USER-1357,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1358-03,USER-1358,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1358-04,USER-1358,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1358-05,USER-1358,2025-04,2025-05-31,778.7,Tier Upgrade
TXN-1358-06,USER-1358,2025-04,2025-06-30,419.3,Contraction
TXN-1358-07,USER-1358,2025-04,2025-07-30,599.0,Standard Renewal
TXN-1358-08,USER-1358,2025-04,2025-08-29,599.0,Standard Renewal
TXN-1358-09,USER-1358,2025-04,2025-09-28,419.3,Contraction
TXN-1358-10,USER-1358,2025-04,2025-10-28,599.0,Standard Renewal
TXN-1358-11,USER-1358,2025-04,2025-11-27,599.0,Standard Renewal
TXN-1359-06,USER-1359,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1359-07,USER-1359,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1359-08,USER-1359,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1359-09,USER-1359,2025-06,2025-09-28,599.0,Standard Renewal
TXN-1359-10,USER-1359,2025-06,2025-10-28,419.3,Contraction
TXN-1359-11,USER-1359,2025-06,2025-11-27,599.0,Standard Renewal
TXN-1360-02,USER-1360,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1360-03,USER-1360,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1360-04,USER-1360,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1360-05,USER-1360,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1360-06,USER-1360,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1360-07,USER-1360,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1360-08,USER-1360,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1360-09,USER-1360,2025-03,2025-09-28,778.7,Tier Upgrade
TXN-1360-10,USER-1360,2025-03,2025-10-28,599.0,Standard Renewal
TXN-1360-11,USER-1360,2025-03,2025-11-27,778.7,Tier Upgrade
TXN-1361-02,USER-1361,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1361-03,USER-1361,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1361-04,USER-1361,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1361-05,USER-1361,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1361-06,USER-1361,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1361-07,USER-1361,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1361-08,USER-1361,2025-03,2025-08-29,299.0,Standard Renewal
TXN-1361-09,USER-1361,2025-03,2025-09-28,299.0,Standard Renewal
TXN-1361-10,USER-1361,2025-03,2025-10-28,299.0,Standard Renewal
TXN-1361-11,USER-1361,2025-03,2025-11-27,299.0,Standard Renewal
TXN-1362-04,USER-1362,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1362-05,USER-1362,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1362-06,USER-1362,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1362-07,USER-1362,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1363-06,USER-1363,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1363-07,USER-1363,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1364-10,USER-1364,2025-10,2025-10-28,999.0,Standard Renewal
TXN-1364-11,USER-1364,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1365-07,USER-1365,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1365-08,USER-1365,2025-07,2025-08-29,1298.7,Tier Upgrade
TXN-1365-09,USER-1365,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1365-10,USER-1365,2025-07,2025-10-28,1298.7,Tier Upgrade
TXN-1365-11,USER-1365,2025-07,2025-11-27,999.0,Standard Renewal
TXN-1366-08,USER-1366,2025-08,2025-08-29,299.0,Standard Renewal
TXN-1366-09,USER-1366,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1366-10,USER-1366,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1366-11,USER-1366,2025-08,2025-11-27,388.7,Tier Upgrade
TXN-1367-06,USER-1367,2025-06,2025-06-30,388.7,Tier Upgrade
TXN-1367-07,USER-1367,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1367-08,USER-1367,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1367-09,USER-1367,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1367-10,USER-1367,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1367-11,USER-1367,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1368-07,USER-1368,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1368-08,USER-1368,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1369-06,USER-1369,2025-06,2025-06-30,388.7,Tier Upgrade
TXN-1369-07,USER-1369,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1369-08,USER-1369,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1369-09,USER-1369,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1370-04,USER-1370,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1370-05,USER-1370,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1370-06,USER-1370,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1370-07,USER-1370,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1370-08,USER-1370,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1370-09,USER-1370,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1370-10,USER-1370,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1370-11,USER-1370,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1371-10,USER-1371,2025-10,2025-10-28,999.0,Standard Renewal
TXN-1371-11,USER-1371,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1372-08,USER-1372,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1372-09,USER-1372,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1372-10,USER-1372,2025-08,2025-10-28,778.7,Tier Upgrade
TXN-1372-11,USER-1372,2025-08,2025-11-27,599.0,Standard Renewal
TXN-1373-06,USER-1373,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1373-07,USER-1373,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1373-08,USER-1373,2025-06,2025-08-29,778.7,Tier Upgrade
TXN-1373-09,USER-1373,2025-06,2025-09-28,599.0,Standard Renewal
TXN-1373-10,USER-1373,2025-06,2025-10-28,778.7,Tier Upgrade
TXN-1374-08,USER-1374,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1374-09,USER-1374,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1374-10,USER-1374,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1374-11,USER-1374,2025-08,2025-11-27,599.0,Standard Renewal
TXN-1375-10,USER-1375,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1375-11,USER-1375,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1376-03,USER-1376,2025-04,2025-04-01,999.0,Standard Renewal
TXN-1376-04,USER-1376,2025-04,2025-05-01,999.0,Standard Renewal
TXN-1376-05,USER-1376,2025-04,2025-05-31,999.0,Standard Renewal
TXN-1376-06,USER-1376,2025-04,2025-06-30,999.0,Standard Renewal
TXN-1376-07,USER-1376,2025-04,2025-07-30,999.0,Standard Renewal
TXN-1376-08,USER-1376,2025-04,2025-08-29,999.0,Standard Renewal
TXN-1376-09,USER-1376,2025-04,2025-09-28,999.0,Standard Renewal
TXN-1377-04,USER-1377,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1377-05,USER-1377,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1377-06,USER-1377,2025-05,2025-06-30,699.3,Contraction
TXN-1377-07,USER-1377,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1377-08,USER-1377,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1377-09,USER-1377,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1377-10,USER-1377,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1377-11,USER-1377,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1378-03,USER-1378,2025-04,2025-04-01,999.0,Standard Renewal
TXN-1378-04,USER-1378,2025-04,2025-05-01,999.0,Standard Renewal
TXN-1378-05,USER-1378,2025-04,2025-05-31,1298.7,Tier Upgrade
TXN-1378-06,USER-1378,2025-04,2025-06-30,999.0,Standard Renewal
TXN-1379-08,USER-1379,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1379-09,USER-1379,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1379-10,USER-1379,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1379-11,USER-1379,2025-08,2025-11-27,599.0,Standard Renewal
TXN-1380-09,USER-1380,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1380-10,USER-1380,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1380-11,USER-1380,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1381-10,USER-1381,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1381-11,USER-1381,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1382-08,USER-1382,2025-08,2025-08-29,299.0,Standard Renewal
TXN-1382-09,USER-1382,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1382-10,USER-1382,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1382-11,USER-1382,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1383-03,USER-1383,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1383-04,USER-1383,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1383-05,USER-1383,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1383-06,USER-1383,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1383-07,USER-1383,2025-04,2025-07-30,599.0,Standard Renewal
TXN-1383-08,USER-1383,2025-04,2025-08-29,778.7,Tier Upgrade
TXN-1383-09,USER-1383,2025-04,2025-09-28,599.0,Standard Renewal
TXN-1383-10,USER-1383,2025-04,2025-10-28,599.0,Standard Renewal
TXN-1383-11,USER-1383,2025-04,2025-11-27,419.3,Contraction
TXN-1384-02,USER-1384,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1384-03,USER-1384,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1385-00,USER-1385,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1385-01,USER-1385,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1385-02,USER-1385,2025-01,2025-03-02,388.7,Tier Upgrade
TXN-1385-03,USER-1385,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1385-04,USER-1385,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1386-06,USER-1386,2025-06,2025-06-30,778.7,Tier Upgrade
TXN-1386-07,USER-1386,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1386-08,USER-1386,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1386-09,USER-1386,2025-06,2025-09-28,599.0,Standard Renewal
TXN-1386-10,USER-1386,2025-06,2025-10-28,599.0,Standard Renewal
TXN-1387-08,USER-1387,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1387-09,USER-1387,2025-08,2025-09-28,699.3,Contraction
TXN-1387-10,USER-1387,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1387-11,USER-1387,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1388-08,USER-1388,2025-08,2025-08-29,299.0,Standard Renewal
TXN-1388-09,USER-1388,2025-08,2025-09-28,299.0,Standard Renewal
TXN-1388-10,USER-1388,2025-08,2025-10-28,299.0,Standard Renewal
TXN-1388-11,USER-1388,2025-08,2025-11-27,299.0,Standard Renewal
TXN-1390-05,USER-1390,2025-05,2025-05-31,699.3,Contraction
TXN-1390-06,USER-1390,2025-05,2025-06-30,1298.7,Tier Upgrade
TXN-1390-07,USER-1390,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1390-08,USER-1390,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1390-09,USER-1390,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1390-10,USER-1390,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1390-11,USER-1390,2025-05,2025-11-27,699.3,Contraction
TXN-1391-11,USER-1391,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1392-02,USER-1392,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1392-03,USER-1392,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1392-04,USER-1392,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1392-05,USER-1392,2025-03,2025-05-31,999.0,Standard Renewal
TXN-1392-06,USER-1392,2025-03,2025-06-30,999.0,Standard Renewal
TXN-1392-07,USER-1392,2025-03,2025-07-30,999.0,Standard Renewal
TXN-1393-06,USER-1393,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1393-07,USER-1393,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1393-08,USER-1393,2025-06,2025-08-29,699.3,Contraction
TXN-1393-09,USER-1393,2025-06,2025-09-28,999.0,Standard Renewal
TXN-1393-10,USER-1393,2025-06,2025-10-28,1298.7,Tier Upgrade
TXN-1394-02,USER-1394,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1394-03,USER-1394,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1394-04,USER-1394,2025-03,2025-05-01,388.7,Tier Upgrade
TXN-1394-05,USER-1394,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1394-06,USER-1394,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1394-07,USER-1394,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1394-08,USER-1394,2025-03,2025-08-29,299.0,Standard Renewal
TXN-1395-03,USER-1395,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1395-04,USER-1395,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1395-05,USER-1395,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1395-06,USER-1395,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1395-07,USER-1395,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1395-08,USER-1395,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1395-09,USER-1395,2025-04,2025-09-28,388.7,Tier Upgrade
TXN-1395-10,USER-1395,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1395-11,USER-1395,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1396-06,USER-1396,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1396-07,USER-1396,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1396-08,USER-1396,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1397-07,USER-1397,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1397-08,USER-1397,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1397-09,USER-1397,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1397-10,USER-1397,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1397-11,USER-1397,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1398-07,USER-1398,2025-07,2025-07-30,599.0,Standard Renewal
TXN-1398-08,USER-1398,2025-07,2025-08-29,599.0,Standard Renewal
TXN-1398-09,USER-1398,2025-07,2025-09-28,599.0,Standard Renewal
